Sample_Name	Methanobacteria	Actinobacteria	Coriobacteriia	Bacteroidetes_unclassified	Bacteroidia	Sphingobacteriia	Candidatus_Saccharibacteria_unclassified	Deinococci	Bacilli	Clostridia	Erysipelotrichia	Firmicutes_unclassified	Negativicutes	Tissierellia	Fusobacteriia	Lentisphaerae_unclassified	Lentisphaeria	Alphaproteobacteria	Betaproteobacteria	Deltaproteobacteria	Epsilonproteobacteria	Gammaproteobacteria	Proteobacteria_unclassified	Spirochaetia	Synergistia	Mollicutes	Verrucomicrobiae	Conoidasida	Saccharomycetes	Tremellomycetes	Eukaryota_unclassified
LCC11571001	0.0	0.21094505739384609	0.0018271875835963655	0.0	0.585212157226666	0.0	0.0	0.0	0.017372385206034145	0.02676167814577047	0.00011613778136686124	0.0	0.015245066277332402	0.0	0.0	0.0	0.0	0.0	0.011800481916584565	0.0	0.0	0.13071984846880313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10811001	0.0	0.27672894845343904	0.0028312936374320537	0.0	0.40883019275118765	0.0	0.0	0.0	0.018834283787813436	0.01345487592607626	0.00028067694394058595	0.0	0.25562172195305105	0.0	0.0	0.0	0.0	0.0	0.01698165579977764	0.0003856805509996703	0.0	0.006050670196282672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10901001	0.0	0.036558431646427164	0.0020684166218686716	0.0	0.620311998256069	0.0	0.0	0.0	0.011070797169481414	0.006973784366188771	0.0020828132426448324	0.0	0.07757399582293792	0.0	0.021488028597202467	0.0	0.0	0.0	0.0	0.0003129478204179806	0.058603537995081674	0.12351647162308628	0.0	0.0	0.0	0.0	0.03943877683859398	0.0	0.0	0.0	0.0
LCC11181001	0.0	0.23582837153103484	0.0088692851594196	0.0	0.571217769454794	0.0	0.0	0.0	0.0269230011428656	0.06855113305918027	0.0006255906480849067	0.0014837149903020946	0.023041438704468276	0.0	5.9408608307342396e-05	0.0	0.0	0.0	0.05314230031931627	0.0023812450424066443	0.0	0.00787674133982014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10841001	0.0	0.10853436706093837	0.007278078228640898	0.0	0.08971836425650387	0.0	0.0	0.0	0.3507808495439227	0.007563922662011631	0.0	0.0	0.02349569908580734	0.0	0.0001662075831827673	0.0	0.0	0.0	0.06481351835263931	0.0	0.17341870961364636	0.17423028361270682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11491001	0.0	0.24387930143473965	0.010718483520163831	0.0	0.1921702450362591	0.0	0.0	0.0	0.010422433761370272	0.04641771779687701	0.00039159491098877323	0.0	0.010250973278604854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.702586569516378e-05	0.4857322243953013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11101001	0.0	0.14899794398796024	0.006207310177977777	0.0	0.6295471901922128	0.0	0.0	0.0	0.075518590842756	0.034856379990479795	0.004778979961290441	0.001093144708031524	0.01422313551428576	0.0	0.0	0.0	0.0	0.0	0.06154415755185406	0.0	0.0	0.022128772506873205	0.0	0.0	0.0	0.0	0.0011043945662782884	0.0	0.0	0.0	0.0
LCC10281001	0.0	0.4133873578805228	0.0001485416596102566	0.0	0.35997214435800823	0.0	0.0	0.0	0.028159254614687424	0.030699051741059247	0.0020565266307854212	0.0	0.08438431318458219	0.0	0.0	0.0	0.0	0.0	0.00015823359481834364	0.0	0.0	0.08103457633592615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10191001	0.0	0.0433210781180489	0.0012443710782534042	0.0	0.6260924091158427	0.0	0.0	0.0	0.1451801350209295	0.012687351240205124	0.0004423628391953923	0.0	0.029254200516898764	0.0	2.9577751034141756e-05	0.0	0.0	0.0	0.004235233157400858	0.0	0.0	0.13751328116219103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10161001	0.0	0.18589328174601744	0.0	0.0	0.4291938840656031	0.0	0.0	0.0	0.1443791587564379	0.01191453786830406	0.000705758726700643	0.0	0.002882349098484402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2250310297384525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10201001	0.0	0.2109902692279628	0.01975210925732644	0.0	0.39243613161488705	0.0	0.0	0.0	0.00934345216127803	0.07270523010303473	0.0006744725489170743	0.0	0.015555324263216527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27854301082337746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10401001	0.0	0.05762052625318784	0.003444608875376162	0.0	0.395585545677033	0.0	0.0	0.0	0.005155008912663164	0.03525276320805835	0.0	0.0	0.0006774410906206329	0.0	0.0	0.0	0.0	0.0	0.007670671017758641	0.00014224749631795754	0.006544595447616048	0.4873982337703425	0.0	0.0005083582510256696	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10471001	0.0	0.03150399989466212	0.011524912700642993	0.0	0.5390790303323469	0.0	0.0	0.0	0.05523609606215307	0.07340618973318215	0.0012684438047169436	0.0	0.024295168790692108	0.0	0.0	0.0	0.0	0.0	0.07160839991161784	0.002992196795210082	0.02079972944793589	0.16828583252684015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10741001	0.0	0.20013625328917062	0.009647398501474455	0.0	0.34168469493227377	0.0	0.0	0.0	0.15090994080620604	0.0061541536753051615	0.00011578321732790529	0.0	0.08066621763495688	0.0	1.8645609024233912e-05	0.0	0.0	0.0	0.0814390079573645	0.0	0.1006725551371209	0.028555349239775412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10561001	0.0	0.23030233822434834	0.01333768009875433	0.0	0.4804056592716416	0.0	0.0	0.0	0.08515371711214482	0.026738633354052778	0.0	0.0	0.03679906524456732	0.0	0.0	0.0	0.0	0.0	0.0015765059337666607	0.0	0.004054503697914265	0.12163189706280986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10461001	0.0	0.42909804569872795	0.0	0.0	0.00027727440268962035	0.0	0.0	0.0	0.2925202662518894	0.00014135557784176735	0.0	0.0	0.019723331694588588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05498731978044781	0.20325240659381488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10691001	0.0	0.25962327315044326	0.0	0.0	0.42744300148862574	0.0	0.0	0.0	0.10146911248975671	0.01741803061109162	0.0	0.0	0.05851203016797239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1355345520921103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10771001	0.0	0.6001261908762392	0.006823234970320568	0.0	0.2609677475981854	0.0	0.0	0.0	0.006865566090966769	0.054403314265938744	0.0029402072920872405	0.0	0.02188368471339976	0.0	0.0	0.0	0.0	0.0	0.039812218346327755	7.081936297681911e-05	0.0	0.00610701648355782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10361001	0.0	0.5857721094732388	0.0037747734534849327	0.0	0.032263193073651365	0.0	0.0	0.0	0.03528201003881365	5.0390420570671364e-05	0.0	0.0	0.21554557497974366	0.0	0.0	0.0	0.0	0.0	0.02757307712960136	0.0	4.698430864342908e-05	0.09969188712225217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10331001	0.0	0.33682208316877676	0.0006012634942659217	0.0	0.0012430717296536727	0.0	0.0	0.0	0.1489223357975526	0.08353448029900995	0.010890818017682513	0.0	0.27084427665929356	0.0	0.00028991992663904585	0.0	0.0	0.0	5.5761532851500686e-05	0.0	0.00045520231575543486	0.14634078705851908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10711001	0.0	0.05609211035852386	0.002103803021613349	0.0	0.4654037446093174	0.0	0.0	0.0	0.14530536305707892	0.04076085841965879	0.0	0.0	0.020572452505121207	0.0	0.003356181054308429	0.0	0.0	0.0	0.002717537283981295	0.0	0.2079770848532885	0.05571086483710833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10511001	0.0	0.36626301686922524	0.014657210591980283	0.0	5.1661920772121356e-05	0.0	0.0	0.0	0.1469492178395246	0.05980249265752439	0.003149467485203231	0.0	0.0513515472091959	0.0	7.337198864523093e-05	0.0	0.0	0.0	0.006795653282577338	0.0	0.0	0.35090636015535165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10421001	0.0	0.12253111039558863	4.14616506024666e-05	0.0	0.46816705930512703	0.0	0.0	0.0	0.04366093835198635	0.10085991463349517	0.0011703309327374713	0.0	0.053653499525112405	0.0	0.0	0.0	0.0	0.0	0.07462965644674058	4.348417014405104e-05	0.0	0.1352425445884658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10311001	0.0	0.282719057235599	0.003380394016793216	0.0	0.3437532443273676	0.0	0.0	0.0	0.05029899418928696	0.028166022961907882	0.0002542596035866211	0.0	0.05898550921653302	0.0	0.0	0.0	0.0	0.0	0.032915491660033255	0.0	0.0	0.1995270267888926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10341001	0.0	0.29045393239399137	0.0	0.0	0.02891762647145988	0.0	0.0	0.0	0.2313548216708567	0.03877527362752787	0.0017937748603385742	0.0	0.253395118351844	0.0	0.00049433390924981	0.0	0.0	0.0	0.03284044425538435	0.0	6.44125954344668e-05	0.12191026186391304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10801001	0.0	0.05393387866482103	0.00494451689394556	0.0	0.7288983468158335	0.0	0.0	0.0	0.026915348681713473	0.041458742342719596	0.0	0.0	0.06847974953869988	0.0	0.0	0.0	0.0	0.0	0.046329912194651206	0.0	7.280851747641314e-05	0.02896669635013917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10491001	0.0	0.10204912718055777	0.0011819730014078751	0.0	0.7394908864059662	0.0	0.0	0.0	0.025387959339886173	0.07131540333994803	0.0	0.0	0.001184398805412817	0.0	0.0	0.0	0.0	0.0	0.013800196833779968	0.0	4.5483825092657e-05	0.04554457126794855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10531001	0.0	0.3622236809439795	0.007911994904093953	0.0	0.29685011074407475	0.0	0.0	0.0	0.10282191981722588	0.06130503962844413	0.0009950180627252313	0.0	0.056105876989704824	0.0	0.0	0.0	0.0	0.0	0.012428780560638012	0.0	0.04249599563208053	0.05686158271703321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10111001	0.0	0.45598829317137674	0.0225423926101103	0.0	0.21435872252300628	0.0	0.0	0.0	0.11032057197687581	0.033280413281954406	0.0	0.0005783289127966839	0.005589323685412718	0.0	0.0	0.0	0.0	0.0	0.08031708406439855	0.0	0.024570824702737512	0.05245404507133098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10451001	0.0	0.11280064023418672	0.0024932581642669897	0.0	0.3531174584720534	0.0	0.0	0.0	0.037797017098000034	0.031615866694210515	0.0	0.0	0.013833073908775438	0.000459097394704856	0.00034549906398978925	0.0	0.0	0.0	0.0016702457647339531	0.0	0.0	0.4458678432050784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10371001	0.0	0.49011618825825876	1.4008591469148028e-06	0.0	0.31735863605149034	0.0	0.0	0.0	0.006197901172789271	0.013123048365562601	0.0011283920428398723	0.0	0.0869417213577087	0.0	0.0	0.0	0.0	0.0	0.0031303198251487634	0.0	0.0	0.08200239206705472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10731001	0.0	0.6596415769167528	0.0031234428165793156	0.0	0.00395813084187338	0.0	0.0	0.0	0.0677668123012902	0.0038359445827490088	1.7096019795179621e-06	0.0	0.008023162089877797	0.0	0.0	0.0	0.0	0.0	0.21802895965188476	0.0	0.0005249483725343388	0.035095312824478676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10231001	0.0	0.4937724138863555	0.03997317720422934	0.0	0.3418042486787669	0.0	0.0	0.0	0.04790463184010088	0.009239141049544545	0.0001958124187140569	0.0	0.04739571987105425	0.0	0.0	0.0	0.0	0.0	0.001168664604376281	0.0005251378574515622	0.0	0.018021052589406394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10271001	0.0	0.8903000831384275	0.0006703324236089622	0.0	0.0044363227214678025	0.0	0.0	0.0	0.07344499455046705	0.006288996056275608	0.00041527245776244704	0.0	0.004661480552280891	0.0	0.00013387762913210727	0.0	0.0	0.0	0.0001654584805182867	0.0005641536142972906	0.0	0.01465194124660637	0.0	0.0	0.0	0.0	0.003966282142696765	0.0	0.000300804986459054	0.0	0.0
LCC10211001	0.0	0.046993575993883395	0.00017551270114851106	0.0	0.2488897766163604	0.0	0.0	0.0	0.018010457983606346	0.01101095918997973	0.0	0.0	0.036215226420431526	0.0	0.03595688298288761	0.0	0.0	0.0	0.033276745733161577	0.0	0.004656816376521184	0.5648140460020198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10631001	0.0	0.07106385211361341	0.0020182589430954613	0.0	0.301476945810414	5.0424219279338784e-05	0.0	0.0	0.0036676362308659437	0.42242002708070875	0.0	0.0	0.03722124491699142	0.0	0.0760967052664603	0.0	0.0	0.0	0.0034988387377559993	0.0016473345155608712	3.569475650477727e-05	0.08080303740874992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10071001	0.0	0.1267704822385622	0.0024085249757157486	0.0	0.5331467644722232	0.0	0.0	0.0	0.021841661294788126	0.028651332031800595	0.0005024567545673406	0.00011157981197932495	0.059978146346482436	0.00010584440108319218	0.0009892714794179564	0.0	0.0	0.0	0.05540598106028283	0.0010975490851237515	0.0	0.16899040604797344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10121001	0.0	0.015484672381010627	0.000932595371210955	0.0	0.480454948535313	0.0	0.0	0.0	0.005388139436141731	0.06736191908918059	0.0025642863695401635	0.0002164559671516289	0.0175992035543293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4099977792961221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10021001	0.0	0.19113296991350304	0.002787464468462209	0.0	0.22869751981232045	0.0	0.0	0.0	0.03778438369205651	0.04087847425737272	0.0003121319523313037	0.0	0.015907217325625802	0.00036458773906049036	2.6227893364591855e-05	0.0	0.0	0.0	0.009179162038828294	0.0	0.0	0.37328168507207415	0.0	0.0	0.0	0.0	0.09964817583500053	0.0	0.0	0.0	0.0
LCC10181001	0.0	0.21914618678191436	0.03202132405884656	0.0	0.5786181024066144	0.0	0.0	0.0	0.03731339921958733	0.011031204394303292	0.0002084116837471811	0.0	0.07094996387831119	0.0	0.0025278675550756886	0.0	0.0	0.0	0.03783022415867796	0.0007664785122248661	0.004024387570455311	0.0046736470232815455	0.0	0.0008888027569602429	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10661001	0.0	0.42077138274594955	1.8783051138914737e-05	0.0	0.003600821391866276	0.0	0.0	0.0	0.13011119968050733	0.0	0.0	0.0	0.008936614133050696	0.0	3.3849669699543014e-05	0.0	0.0	0.0	0.01067490013845218	0.0	0.3962719560810078	0.02958049310832779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10101001	0.0	0.16965175482289296	0.003947435002001684	0.0	0.5486700577717912	0.0	0.0	0.0	0.017115190060346615	0.0009684855790827767	0.0	0.0	0.04501022529380723	0.0	0.0	0.0	0.0	0.0	0.1031300311078876	0.0	0.052936247935062075	0.05857057242712778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10751001	0.0	0.5203123285627026	0.00808406402399474	0.0	0.3002744797082751	0.0	0.0	0.0	0.02859837916646703	0.03309189294181175	2.440441964039522e-05	0.00885930442003046	0.006053896360630907	0.0	0.0	0.0	0.0	0.0	0.07795991854124777	0.00046758467958547237	0.013069366862338762	0.002982440119905713	0.0	0.00022194019336901902	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10541001	0.0	0.09797857583261416	0.0009780632946389163	0.0	0.6816195919941649	0.0	0.0	0.0	0.0005989612403659061	0.029688292088230157	0.0013940752850667394	0.0	0.10650747181141165	0.0	0.0	0.0	0.0	0.0	2.1505789358494257e-05	0.0	0.0	0.0812134626641492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10701001	0.0	0.801138046081998	0.006672555473107813	0.0	0.0023375187949958836	0.0	0.0	5.210741944516916e-06	0.09658120214822859	0.001967355703783348	0.0	0.0	0.014617033013557448	0.0	0.0009058674457393912	0.0	0.0	0.0	0.013944947509290404	0.0	0.0024997532413069544	0.05933050984604763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10551001	0.0	0.4734566486799085	0.004494401835673295	0.0	0.21784122632305972	0.0	0.0	0.0	0.0887407409040162	0.0177228197046327	0.00027302253783516105	0.002488863435729641	0.055541400686774434	0.0	4.709012579175275e-05	0.0	0.0	0.0	0.0017274060825012987	0.0005656826600430552	0.01599200710239327	0.12110868992164106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10441001	0.0	0.33826095972767584	0.002760111317217035	0.0	0.5049800703108783	0.0	0.0	0.0	0.05841101338260659	0.026923545777233854	0.0006626549072193041	0.0	0.007600264461460025	0.0	4.804022888767021e-05	0.0	0.0	0.0	0.003977730951899118	0.0	0.005805961912505531	0.005395618290756676	0.0	0.044909707388967504	0.0	0.0	0.0002643213426923697	0.0	0.0	0.0	0.0
LCC10381001	0.0	0.2525699890539092	0.006744637455418556	0.0	0.16537612774921845	0.0	0.0	0.0	0.34377832560955146	0.010139217878493749	0.0002701691464815512	0.0	0.009613821675844273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21150771143108274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10041001	0.0	0.2549856363351335	0.0	0.0	0.00022400085395271333	0.0	0.0	0.0	0.417899297117898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011610152564336093	0.0	0.07888780976724592	0.24788715440012657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10011001	0.0	0.00012010801700962115	0.0	0.0	0.009147959943274529	0.0	0.0	0.0	0.006002894422747135	0.0016299800839252262	0.0	0.0	0.012112061381412631	0.0	0.0	0.0	0.0	0.0	0.001606018634788915	0.0	0.0003370644016580512	0.9690439131151839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10501001	0.0	0.04985216865590972	0.004444340003546241	0.0	0.24421524414602827	0.0	0.0	0.0	0.3021060625805115	0.018758772145327608	0.0025582085917355427	0.0	0.05929436168690089	0.0	0.010547616860463871	0.0	0.0	0.0	0.00771735159719804	5.1484615499644894e-05	0.06713006381101513	0.23332432530586347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10391001	0.0	0.43846551186605315	0.037514857111256635	0.0	0.2284534819137963	0.0	0.0	0.0	0.07544958039430351	0.0472191655332651	0.0008059707353979537	0.00015027422039737948	0.12610972502622786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04583143319930208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10431001	0.0	0.5071173798588502	0.0033675013060261707	0.0	0.13730419988599224	0.0	0.0	0.0	0.08951900114237892	0.006024080110809853	0.00023523980301493085	0.0	0.034397842637879684	0.0003161879104751946	0.0	0.0	0.0	0.0	0.19670240023646055	0.0023005672271030654	0.0004601734810998159	0.022255426399909465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10651001	0.0	0.28700982990396545	0.0056179324958353215	0.0	0.5292442298185177	0.0	0.0	0.0	0.018223988268161018	0.0	0.0	0.0	0.042364495396058785	1.9939156515564323e-05	0.0	0.0	0.0	0.0	0.017094870907488128	0.0	0.08329657781952199	0.01712813623393621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10641001	0.0	0.3152574658749852	0.008404263447547532	0.0	0.41027596326578314	0.0	0.0	0.0	0.030759654288107063	0.07199056519410219	3.945522547910259e-05	0.0	0.04023411569173372	0.0	0.0	0.0	0.0	0.0	0.08157377881821186	0.0	0.0299631394062269	0.011501598787823317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10681001	0.0	0.44945883050681196	0.0009517376656113459	0.0	0.38045611162339665	0.0	0.0	0.0	0.011247643893832808	0.008888779395310293	2.7507742598262192e-05	0.0	0.0762576592815431	0.0	0.0	0.0	0.0	0.0	0.006498175193789777	0.0018425653297551102	0.01899787480017212	0.04537311456717852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10791001	0.0	0.12326179589275107	0.006313810532450212	0.0	0.38248855673123566	0.0	0.0	0.0	0.20840808081293236	0.014902466046432694	0.00013078307340822824	0.0	0.014507715300759042	0.0	0.0	0.0	0.0	0.0	0.03344634511841922	0.0	0.0	0.21654044649161147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10091001	0.0	0.2783901596713103	0.004418600099959974	0.0	0.48657481124163415	0.0	0.0	0.0	0.10502165546012363	0.0	0.0	0.0	0.034930019396778346	0.0	0.0	0.0	0.0	0.0	0.016074919080380373	0.0	0.0036352862168089117	0.07095454883300426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10261001	0.0	0.271932085959456	0.01762111498636747	0.0	0.09278762281651635	0.0	0.0	0.0	0.17227044426163743	0.09977458108953646	0.027770240970732333	0.0	0.030095304615799127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28768828078653425	0.0	0.0	0.0	0.0	0.0	0.0	6.032451342057916e-05	0.0	0.0
LCC10081001	0.0	0.6313902966336948	0.0030080681414567842	0.0	0.18217725855962924	0.0	0.0	0.0	0.024907641493166016	0.06999244785012919	0.006035573184252853	0.0	0.00032062580841727214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08216808832925378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10321001	0.0	0.12812253074793756	0.002734030077037906	0.0	0.7264971318702044	0.0	0.0	0.0	0.05092651124868545	0.007001459105200453	0.00013114200523545316	0.0	0.02728565826819763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056719017525805535	0.0	0.0	0.0	0.0	0.0005825191516957063	0.0	0.0	0.0	0.0
LCC10481001	0.0	0.09454460644526491	0.0024141202823824348	0.0	0.8240555759945114	0.0	0.0	0.0	0.013690287218079567	0.007521113296862054	6.503556795210849e-06	0.0	0.023334861835938078	0.0	0.0	0.0	0.0	0.0	0.0034910092329495006	0.0	0.000947218033542544	0.0299947041036743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10251001	0.0	0.5704726513202707	0.005032698700246038	0.0	0.06787333322998491	0.0	0.0	0.0	0.026868267786710382	0.0009469034863954975	0.0	0.0	0.0131264614441338	0.0	0.004147962449091676	0.0	0.0	0.0	0.06601622549021159	2.4044325080539783e-05	0.025647543729825303	0.21984390803804946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10151001	0.0	0.36978976409792624	0.0	0.0	3.612230789596828e-05	3.968366219557164e-05	0.0	0.0	0.5240985652626315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021937942485552415	0.0	0.0017179973141283398	0.10409848793036677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10171001	0.0	0.10770894701743114	0.008821457928814471	0.0	0.5330343418970861	0.0	0.0	0.0	0.07949442607758493	0.05955127945243542	6.347892474548131e-05	0.0	0.1759720298377102	0.0	2.1427909620898003e-05	0.0	0.0	0.0	0.028169552509796726	0.0	0.0	0.007163058444774392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10721001	0.0	0.5267849740204125	0.008068183952477275	0.0	0.12419148761091252	0.0	0.0	0.0	0.0435641256828248	0.017110531100533583	0.0008115605403305928	0.0	0.10359625812585241	0.0	0.00524157493590581	0.0	0.0	0.0	0.012797254412140559	0.0	0.031861092712671985	0.12597295690593818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10601001	0.0	0.3924791232797836	4.0410932946700465e-05	0.0	0.034945806626850165	0.0	0.0	0.0	0.028086302070919576	2.6639047837999248e-05	0.0	0.0	0.028453619356957508	0.0	0.0001004241841138186	0.0	0.0	0.0	0.0	0.0	0.02937744143103759	0.4860380729292688	0.0	0.0	0.0	0.0	0.0004521601402842406	0.0	0.0	0.0	0.0
LCC10061001	0.0	0.44742284687505346	0.0017538473143406388	0.0	0.39768475347345505	0.0	0.0	0.0	0.002008655888273992	0.012397482567321936	0.0016999243377603184	0.0	0.013523962560447009	0.0	0.0011454880924762036	0.0	0.0	0.0	0.022836230517823644	0.0	0.004194587313654348	0.0953322210593934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10571001	0.0	0.0018367510443732566	0.000122792013410488	0.0	0.8436944864949814	0.0	0.0	0.0	0.0006127290694242644	0.016587077540848344	0.00043885065444449975	0.0	0.014198839559052543	0.0	0.011807421500050623	0.0	0.0	0.0	0.0	0.0	0.0	0.11070105212341445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10221001	0.0	0.2332546419124282	0.005563035638443415	0.0	0.5538242421037315	0.0	0.0	0.0	0.03542723463324729	0.0033507632586065933	0.0072179971341738555	0.0	0.03448155799159173	0.0	8.452730894501342e-05	0.0	0.0	0.0	0.07361879694646192	0.0	0.0	0.05312070554463015	0.0	0.0	0.0	0.0	5.649752774044956e-05	0.0	0.0	0.0	0.0
LCC10351001	0.0	0.2956401698030388	0.008617223059746541	0.0	0.3403662029637989	0.0	0.0	0.0	0.015302164621538676	0.043711665419135105	0.00182432107250428	0.00011856636159258209	0.02007823778969089	0.0	0.0	0.0	0.0	0.0	0.04853236356388672	0.0005385013992331503	0.0	0.22527058394583455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10051001	0.0	0.3764010507771237	0.003345112451037586	0.0	0.2970221385123042	0.0	0.0	0.0	0.08419693629381883	0.14638486628442776	0.003239904481183177	0.0	0.0012797798047289978	0.0	0.0	0.0	0.0	0.0	0.0	0.002578346746931998	0.0	0.0855518646484438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10031001	0.0	0.510181299073876	0.007280988976779597	0.0	0.38477732061272624	0.0	0.0	0.0	0.022941913367014347	0.016936464893099634	7.62636321242419e-05	0.0	0.008682072753838078	0.0	0.00012241771549997837	0.0	0.0	0.0	0.02852499467613168	0.0	0.0025211798275608416	0.017955084471349247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10141001	0.0	0.04967113822602791	0.0018519741714404664	0.0	0.8239102325451056	0.0	0.0	0.0	0.0	0.04061172693463997	0.0007706134082729846	0.016499533628768496	0.05149158730349357	0.0	2.3818959892072804e-05	0.0	0.0	0.0	0.004818835793291458	0.000143314078006092	0.0	0.0087955012189703	0.0	0.0	0.0	0.0	0.0014117237320907432	0.0	0.0	0.0	0.0
