Sample_Name	Methanobacteriales	Actinomycetales	Bifidobacteriales	Corynebacteriales	Micrococcales	Propionibacteriales	Coriobacteriales	Eggerthellales	Bacteroidetes_unclassified	Bacteroidales	Sphingobacteriales	Candidatus_Saccharibacteria_unclassified	Deinococcales	Bacillales	Lactobacillales	Clostridiales	Erysipelotrichales	Firmicutes_unclassified	Acidaminococcales	Selenomonadales	Veillonellales	Tissierellales	Tissierellia_unclassified	Fusobacteriales	Lentisphaerae_unclassified	Victivallales	Caulobacterales	Rhodobacterales	Rhodospirillales	Burkholderiales	Neisseriales	Rhodocyclales	Desulfovibrionales	Campylobacterales	Aeromonadales	Enterobacterales	Pasteurellales	Pseudomonadales	Vibrionales	Xanthomonadales	Proteobacteria_unclassified	Brachyspirales	Spirochaetales	Synergistales	Acholeplasmatales	Mycoplasmatales	Verrucomicrobiales	Eucoccidiorida	Saccharomycetales	Tremellales	Eukaryota_unclassified
LCC11211001	0.0	0.0	0.2670875732912427	0.0	0.0	0.0	0.0	0.0016208998379100155	0.0	0.5511819448818056	0.0	0.0	0.0	0.0	0.06497199350280065	0.024820197517980248	0.004170799582920042	0.0	0.0	0.0	0.049258095074190496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03682809631719037	6.039999396000053e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11521001	0.0	5.293722015949313e-05	0.00946885755374604	0.0	0.0	0.0	0.0	0.0	0.0	0.21958178795511127	8.35587501572348e-05	0.0	0.0	0.0	0.013699732281767312	0.04099742528972121	0.0	0.0	0.0	0.023484612030718797	0.08512485128293705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6073966605920623	0.00010957704361936855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11061001	0.0	0.0	0.1119286597860969	0.0	0.0	0.0	0.0006811880805568782	0.0	0.0	0.2866196952100907	0.0	0.0	0.0	0.0	0.08442888567490647	0.061167067363564684	0.0	0.0	0.0	0.0	0.014177264658573845	0.0	0.0	0.012425192568952434	0.0	0.0	0.0	0.0	0.0	0.0004678765989053889	0.0	0.0	0.0	0.0054739549699462245	0.0	0.4212408731362161	0.0013893419521904555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11351001	0.0	0.0	0.019253802547315978	0.0	0.0	0.0	0.0017094097489537311	2.5324588873365465e-06	0.0	0.525195674656695	0.0	0.0	0.0	0.0	0.04135818905553272	0.3491784462182912	0.0	0.0007408045211867898	0.0	0.002122682920711364	0.01684338405969078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021775769819264438	0.0	0.0	0.0	0.0003487557667706663	0.0	0.021470548226699932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11051001	0.0	0.0	0.27702565481617814	0.0	0.0	0.0	0.000238002198143883	0.0	0.0	0.20198023031089554	0.0	0.0	0.0	0.0	0.18396039259257926	0.006193759600372401	0.0003622555525342573	0.0	0.0	0.016450263743251356	0.025080769682501673	0.0037789226693942385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024210395944018366	0.0014853378040530594	0.0	0.0	0.0	0.0	0.2830367359744274	0.0001655710962287195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11361001	0.0	0.0	0.06064149096504926	0.0	8.377012618194737e-05	0.0	0.0014102838825356665	0.0	0.0	0.5915484227639949	0.0	0.0	0.0	0.0	0.1676691294811009	0.032991621453130414	6.3415724337982665e-06	0.0	0.0	0.0045506919218084125	0.001569846027644142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08657780623529997	0.0003117598835196338	0.0	0.0	0.04947838009646351	0.0	0.0024258560227805636	0.0007345995680570881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10831001	0.0	3.369999662999811e-05	0.5466311453368855	0.0	0.0	0.0	0.011730998826900117	0.0004164999583500038	0.0	0.1896905810309419	0.0	0.0	0.0	0.0	0.022645897735410227	0.03517139648286035	0.0016354998364500155	0.0	0.0	0.001730399826960017	0.15401298459870155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022946197705380235	0.0	0.0	0.0012715998728400114	0.0	0.0	0.01182279881772012	0.0002602999739700023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11331001	0.0	0.0	0.2215876571631663	0.0	0.0	0.0	0.00012507414395253403	0.0011265678294092732	0.0	0.38992744899176235	0.0	0.0	0.0	0.0	0.020820042120969308	0.16079351839770614	0.005757112816477608	0.0	0.0114670976955139	0.001728624728739196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013797979442213344	0.0	0.0	0.0	0.0	0.0	0.17286887667009004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10961001	0.0	0.00016022806696711284	0.49820627735288	0.0	0.0	0.0	0.005192431503503422	0.0	0.0	0.39229041462394243	0.0	0.0	0.0	0.0	0.00515876256635461	0.00873738980562702	8.246885498057196e-05	0.0	0.0	2.705539592312959e-06	0.03169509570846308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04370438472773003	0.0	0.014742685648866051	2.7155601093235973e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11271001	0.0	0.00016424587115277493	0.3651651262972489	0.0	0.00013504883480246487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007416247899895302	0.0067526424070397965	0.0	0.0	0.0	0.0	0.011506842992686192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.742408394298398e-05	0.0	0.0	0.0	0.00041427684910801045	0.60377444436585	0.004603700398273663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10971001	0.0	0.0	0.06872435673877927	0.0	0.0	0.0	0.01928991994573327	0.002523753154691443	0.0	0.6626560366533792	0.0	0.0	0.0	0.0	0.007942822428528036	0.07159415199269001	0.0018461481410185086	0.015325644157055202	0.0	0.0008318760398450498	0.0147011642097886	0.0	0.0	0.0016397937164088115	0.0	0.0	0.0	0.0	0.0	0.04416109686803777	0.0	0.0	0.0	0.0	0.0	0.0037390671738339685	0.00036729212578182297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08465687665442918	0.0	0.0	0.0	0.0
LCC11191001	0.0	0.0	0.3291543819083013	0.0	1.230142696552718e-05	0.0	0.026641390401286547	0.0	0.0	0.4669217629244993	0.0	0.0	0.0	0.0	0.009990658916434305	0.0230439731008797	0.0	0.0	0.0	0.05529351404762952	0.02477017334010745	0.0	0.0	0.00030743566253685426	0.0	0.0	0.0	0.0	0.0	0.009563909413491965	0.0	0.0	0.0	0.05092200695280653	0.0	0.0010245188441859237	0.00235397306087506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11531001	0.0	0.0	0.4705135874800972	0.0	0.00015913178506357626	0.0	0.006731223990162322	3.142221279668096e-05	0.0	0.10352295544198879	0.0	0.0	0.0	0.0	0.08062283069277289	0.0365368599227054	0.0012313263902030587	0.0	0.0	9.153866493180842e-05	0.03608876502317717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023963327145548607	0.0	0.2361652089016401	0.004341822348912451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11221001	0.0	3.5064072579824104e-05	0.2812500281764869	0.0	1.4626727419011026e-05	0.0	0.007381488193375755	6.7122653224216465e-06	0.0	0.44181532915095756	0.0	0.0	0.0	0.0	0.09869955369446591	0.02333944817364771	0.0005113343612783618	0.0007564823201435983	1.0819770967487021e-05	0.0013790198830322643	0.019706710071313315	0.0	0.0	0.00017251523709273893	0.0	0.0	0.0	0.0	0.0	0.02723035803323413	3.165784838635526e-05	0.0	1.6630388709286816e-05	0.011162998146513125	0.0	0.07592423635709533	0.010554987127978956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11201001	0.0	0.0	0.4056168689940089	0.0	1.365893430893147e-06	0.0	0.005204474246604703	0.0015886391288541832	0.0	0.24561064892546217	0.0	0.0	0.0	0.0	0.0007479842565021767	0.0483916079507606	0.0011401007398939636	0.0	0.0	0.0	0.06459646254615142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2150293456950191	0.0	0.0	0.0	0.0	0.0	0.012066722843411877	5.778779899932315e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11281001	0.0	0.0010576561866074941	0.19798025534813596	0.0	0.0	0.0	0.0	0.0	0.0	0.02310655199875782	0.0	0.0	0.0	0.0	0.34384935561911145	0.07822708854038837	0.008670416581099826	0.0	0.0	0.0	0.2530304684721686	3.245696196825375e-05	3.506153299038352e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0318108280030972e-05	0.0	0.0009070919463658707	0.0	0.0	0.0930595194566464	6.531462717068429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11151001	0.0	6.905344736825017e-06	0.42218377023816434	0.0	0.0	0.0	8.946924919887853e-05	0.00019134810343205484	0.0	0.3225268357708867	0.0	0.0	0.0	0.0	0.019524812204646403	0.0039325437888926024	0.0029735014901533787	0.0	0.0	0.0020199634517116248	0.06756529553874699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007328672392431726	0.0	0.0	0.0	0.00033886227940425873	0.0	0.1579138253007828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11041001	0.0	0.0	0.05334375843235977	0.0	0.0	0.0	0.001290626458773216	0.00012180631254959287	0.0	0.7579671537317771	0.0	0.0	0.0	0.0	0.07769981639975371	0.04616799542640817	0.00011369923669378607	0.0	1.151004596811969e-05	0.007644772357313464	0.00231692220970463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018460212073097403	0.00012290727346828307	0.0	0.0	0.031204835580494653	0.0	0.002112443740897055	0.001421540720741062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11071001	0.0	0.0	0.023346600276864284	0.0	6.5870542196610195e-06	0.0	0.0010801613296696978	5.3852057304597935e-05	0.0	0.5407157955364502	0.0	0.0	0.0	0.0	0.008353424811722921	0.15215528991879088	0.000406779488652759	0.0010156775357298563	0.0	0.004852232150440922	0.0500744394907999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.298919595989365e-05	0.0	0.0	0.0	0.0003272725885979014	5.616330439921568e-05	0.0002728427195196486	0.20696166114875678	0.009409318046899134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008689133452216179	0.0	0.0
LCC11461001	0.0	0.0	0.14117127235491206	0.0	1.1139071406864863e-05	0.0	0.004293560091376511	0.0	0.0	0.548170763771003	0.0	0.0	0.0	0.0	0.01666114061682758	0.005816803018266872	0.0003528376132121018	0.0	0.004657336072006167	0.0017967021123292052	0.23631259004082714	0.0	0.0	2.9804542412967587e-05	0.0	0.0	0.0	0.0	0.0	0.017211270251534277	0.0003747143480472094	0.0	0.0	0.0013557554478087332	0.0	0.021559722883987876	0.0002245877640411492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11131001	0.0	0.0	0.28136568436525844	0.0	0.0	0.0	0.006622904120047789	1.2604765861971275e-05	0.0	0.48962122578546946	0.0	0.0	0.0	0.0	0.0944495113602453	0.030143297180664004	6.712538010621695e-05	0.008672779177807127	0.01549765966511938	0.00026239921314248865	0.02709194346382367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1404311970354485e-05	6.002269458081945e-05	0.0	0.0014536496249231826	0.01547355054946275	0.0	0.02915282268225616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.141565926076622e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10891001	0.0	0.0	0.13573628958696735	0.0	0.0	0.0	0.007823676967146219	0.0	0.0	0.7493938933252254	0.0	0.0	0.0	0.0	0.05117500680119703	0.0038124709948951017	0.0	0.0	2.400422474353584e-06	0.029099121445374396	0.005693302021155725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00661086351197811	0.0	0.0	0.0	0.0	0.0	0.004308858359071197	0.0049288674806766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014152490838387553	0.0	0.0	0.0
LCC10921001	0.0	0.0008075651933028032	0.32642417757180664	0.0	0.00011472571877964157	0.0	0.0057306204713881495	0.0	0.0	0.16049443479937936	0.0	0.0	0.0	0.0	0.08875769397056153	0.06374878561292276	0.0004951382616055627	0.0	0.0	0.037391259906748776	0.0310840600770905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027674274799492613	0.0	0.0	0.0	0.0	0.0	0.2466274828764193	0.0005638320561834954	0.0	0.0	0.0	0.0	0.010085948684319085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11001001	0.0	0.0	0.2539065394756658	0.0	0.0007573430451734415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49069718589312994	0.0	0.0	0.0	0.0	0.0	0.00640999973704404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002337021091458473	0.24589191075752834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10951001	0.0	0.0	0.38014864779487884	0.0	0.00014808509155593455	0.0	0.00474593194033222	0.0	0.0	0.2568159943112897	0.0	0.0	0.0	0.0	0.15395522864027747	0.0	0.0	0.0	0.0	0.0	0.036894714703908406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045226528638144767	0.0	0.166839132231376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11571001	0.0	0.0	0.21094505739384609	0.0	0.0	0.0	0.0018271875835963655	0.0	0.0	0.585212157226666	0.0	0.0	0.0	0.0	0.017372385206034145	0.02676167814577047	0.00011613778136686124	0.0	0.0	0.0	0.015245066277332402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011800481916584565	0.0	0.0	0.0	0.0	0.0	0.13071984846880313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10811001	0.0	0.0	0.2767289761536685	0.0	0.0	0.0	0.0016101889344405048	0.0012211049864005786	0.0	0.40883023367459015	0.0	0.0	0.0	0.0	0.01883428567310222	0.013454877272892893	0.00028067697203600496	0.0	0.0014713519300846075	0.0007390292740876696	0.2534112662375232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016981657499620627	0.0	0.0	0.00038568058960582196	0.0	0.001057243287676278	0.004993427514271082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10901001	0.0	9.39353883809577e-06	0.03654903437483854	0.0	0.0	0.0	0.0	0.0020684164106757157	0.0	0.6203119349199291	0.0	0.0	0.0	0.0	0.011070796039112245	0.006973783654139701	0.0020828130299819286	0.0	0.0	0.023411659791344998	0.05416243021468524	0.0	0.0	0.0214880264031956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031294778846485547	0.05860353201144459	0.0036684832273258857	0.11823688176985707	0.0015510570487992288	6.0036965617401474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0394387728117496	0.0	0.0	0.0	0.0
LCC11181001	0.0	0.0	0.235828395117292	0.0	0.0	0.0	0.00881397802681389	5.530801966285065e-05	0.0	0.5712178265848549	0.0	0.0	0.0	0.0	0.026923003835556153	0.06855113991528772	0.000625590710653044	0.0014837151386951106	0.008999204884708283	0.00588945397082577	0.008152682138910143	0.0	0.0	5.940861424906478e-05	0.0	0.0	0.0	0.0	0.0	0.05314230563431698	0.0	0.0	0.002381245280565682	0.0	0.0	0.007853538763120652	2.3203364487849636e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10841001	0.0	5.951270912246152e-05	0.10590694209637595	0.0	0.0025679122554399594	0.0	0.007278078228640898	0.0	0.0	0.08971836425650387	0.0	0.0	0.0	0.0	0.3507808495439227	0.007563922662011631	0.0	0.0	0.0	0.0	0.02349569908580734	0.0	0.0	0.0001662075831827673	0.0	0.0	0.0	0.0	0.0	0.04179504189837389	0.023018476454265403	0.0	0.0	0.17341870961364636	0.0	0.1578562380834462	0.016374045529260584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11491001	0.0	0.00012118409075226135	0.2436963992000247	0.0	6.17938710695412e-05	0.0	0.010718482446684757	0.0	0.0	0.19217022578999757	0.0	0.0	0.0	0.0	0.010422432717541215	0.04641771314804318	0.0003915948717697044	0.0	0.0	0.010052470708252903	0.00019850154369502687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7025863989986872e-05	0.0	0.485597571270517	0.00013460447766201584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC11101001	0.0	0.0	0.14899794398796024	0.0	0.0	0.0	0.005410780036041732	0.0007965301419360456	0.0	0.6295471901922128	0.0	0.0	0.0	0.0	0.075518590842756	0.034856379990479795	0.004778979961290441	0.001093144708031524	0.0007403812958651441	0.0003037461726626234	0.013179008045757992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06154415755185406	0.0	0.0	0.0	0.0	0.0	0.022128772506873205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011043945662782884	0.0	0.0	0.0	0.0
LCC10281001	0.0	3.723743147419849e-05	0.4133440590738694	0.0	6.019201251992512e-06	0.0	0.0001328305089846764	1.581315583150846e-05	0.0	0.3599721076335204	0.0	0.0	0.0	0.0	0.028159251741870124	0.03069904860913093	0.0020565264209778332	0.0	0.0	0.00013803354735504524	0.08424627102830913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001582335786752953	0.0	0.0	0.0	0.0	0.08030430633041437	0.000730261738335119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10191001	0.0	0.0	0.043321082461574976	0.0	0.0	0.0	0.0011765930277513523	6.777817526714039e-05	0.0	0.6260924718901046	0.0	0.0	0.0	0.0	0.14518014957720854	0.01268735251228429	0.000442362883548271	0.0	0.0	0.020620707716444985	0.008633495733584443	0.0	0.0	2.957775399971275e-05	0.0	0.0	0.0	0.0	0.0	0.004235233582040466	0.0	0.0	0.0	0.0	0.0	0.1363232666032466	0.0011899280829444439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10161001	0.0	0.00021872110374103105	0.18527881730696108	0.0	0.00039576196050255456	0.0	0.0	0.0	0.0	0.42919392706778353	0.0	0.0	0.0	0.0	0.14437917322220467	0.011914539062056174	0.0007057587974126574	0.0	0.0	0.0018267169781981246	0.0010555322161758028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22494127944531603	8.977283964817329e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10201001	0.0	0.0	0.21098386685589368	6.423548729641283e-06	0.0	0.0	0.01643806193505391	0.0033140493047512177	0.0	0.3924361710028966	0.0	0.0	0.0	0.0	0.009343453099061157	0.07270523740030953	0.0006744726166125005	0.0	0.0	0.0015544987925735735	0.01400072666395004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2785430387801681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10401001	0.0	0.0	0.05762051462712551	0.0	0.0	0.0	0.003163745095362802	0.00028086308499649325	0.0	0.395585465859952	0.0	0.0	0.0	0.0	0.005155007872539811	0.03525275609512744	0.0	0.0	0.0004729476086435211	0.0	0.00020459423001899672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076706694700515105	0.0	0.0	0.00014224746761675738	0.006544594127116573	0.0006261915117001565	0.48641935178938733	0.00035269301190651614	0.0	0.0	0.0	0.0	0.000508358148454501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10471001	0.0	0.0	0.03138121756268933	0.0	0.00012277869319579453	0.0	0.011524911369491795	0.0	0.0	0.5390789680676067	0.0	0.0	0.0	0.0	0.055236089682270006	0.07340618125461577	0.0012684436582090669	0.0	0.0	0.0013453680323091614	0.022949913454304038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0716083916406999	0.0	0.0	0.0029921964496051785	0.02079972704552422	0.001267635143766573	0.1670181779457127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10741001	0.0	0.0007964481919222601	0.19823690729894394	0.0	0.0011028977983044313	0.0	0.009647398501474457	0.0	0.0	0.3416846949322738	0.0	0.0	0.0	7.819126365001244e-05	0.15083174954255602	0.006154153675305162	0.0001157832173279053	0.0	0.010442944486508449	0.0057615934336981665	0.06446167971475024	0.0	0.0	1.8645609024233915e-05	0.0	0.0	0.0	0.0	0.0	0.015538608991453992	0.06590039896591052	0.0	0.0	0.10067255513712091	0.003958482844886874	0.00420789292688846	0.020388973468000074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10561001	0.0	6.116404518305384e-05	0.23017868136746333	0.0	6.257011518726217e-05	0.0	0.013337678759203478	0.0	0.0	0.4804056110227853	0.0	0.0	0.0	0.0	0.08515370855985287	0.026738630668596327	0.0	0.0	0.0	0.0	0.036799061548705755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015765057754325389	0.0	0.0	0.0	0.004054503290705977	0.0	0.12155384796165042	7.803688523355043e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10461001	0.0	0.0012978734950391145	0.42748827801052325	0.0	0.000311908470066804	0.0	0.0	0.0	0.0	0.00027727434685731895	0.0	0.0	0.0	0.0	0.2925202073496629	0.00014135554937824116	0.0	0.0	0.0	2.8391926584517738e-05	0.01969503647708142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05498730870813612	0.0	0.20245487470753545	0.0007974909591346535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10691001	0.0	0.0	0.25962333440927804	0.0	0.0	0.0	0.0	0.0	0.0	0.42744310234499316	0.0	0.0	0.0	0.0	0.10146913643167657	0.017418034720924482	0.0	0.0	0.0	0.0	0.05851204397404897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.135528449299409	5.8988196697776654e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10771001	0.0	0.0	0.6001261908762392	0.0	0.0	0.0	0.005936488272423831	0.0008867466978967337	0.0	0.2609677475981854	0.0	0.0	0.0	0.0	0.006865566090966769	0.054403314265938744	0.0029402072920872405	0.0	0.001204631345592973	0.0007447067290933644	0.019934346638713418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039812218346327755	0.0	0.0	7.081936297681911e-05	0.0	0.0	0.00610701648355782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10361001	0.0	0.00010017976256594799	0.5855482077039038	0.0	0.00012372200676894556	0.0	0.003774773453484932	0.0	0.0	0.03226319307365136	0.0	0.0	0.0	0.0	0.035282010038813635	5.039042057067135e-05	0.0	0.0	0.0	0.0	0.2155455749797436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027552940997325602	2.0136132275755312e-05	0.0	0.0	4.698430864342907e-05	0.0	0.09550727826010993	0.004184608862142227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10331001	0.0	0.0018308204934966224	0.33498809285927955	0.0	3.1034249397631336e-06	0.0	0.0	0.0006012635544587	0.0	0.0012430718540981827	0.0	0.0	0.0	0.0	0.1489223507062394	0.08353448866168704	0.010890819107967555	0.0	0.0	0.0	0.27084430377364466	0.0	0.0	0.00028991995566306943	0.0	0.0	0.0	0.0	0.0	0.0	5.5761538433814614e-05	0.0	0.0	0.00045520236132595807	0.0	0.13506005227368925	0.011280749435076553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10711001	0.0	0.0	0.05600408796119241	0.0	8.793358183490114e-05	0.0	0.002103803442534704	0.0	0.0	0.4654038377256276	0.0	0.0	0.0	4.101566388202986e-06	0.14530119052466145	0.040760866574944994	0.0	0.0	0.0006578512333860284	0.002727641686360022	0.017186863663232996	0.0	0.0	0.0033561817258010843	0.0	0.0	0.0	0.0	0.0	0.002717537827696398	0.0	0.0	0.0	0.20797712646459693	0.006325315638042172	0.043685383447938785	0.005400162321990769	0.000300114613770998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCC10511001	0.0	0.0	0.36626301686922524	0.0	0.0	0.0	0.014556198470626228	0.00010101212135405277	0.0	5.1661920772121356e-05	0.0	0.0	0.0	0.0	0.1469492178395246	0.05980249265752439	0.003149467485203231	0.0	0.0	0.020363239588389172	0.030988307620806725	0.0	0.0	7.337198864523093e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.006795653282577338	0.0	0.0	0.0	0.0	0.3508535926292711	5.2767526080473636e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
